transaction_row_id,transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,payment_gap_days,demand_date,payment_date,risk_score,risk_severity,recommended_action,violations_count,violations,anomaly_details,fraud_label,auditor_comments,reviewed_at,uploaded_at,ml_probability,rule_violation_score,z_score_max,iqr_anomaly_score,isolation_forest_score,amount_mismatch_score,delay_risk_score,discount_risk_score,refund_risk_score,final_risk_score,risk_level,detected_anomaly,anomaly_reason
513673,TXN000022,CUST5673,PROJ-1008,D-2312,2388000.0,2388000.0,0.0,0.0,0.0,8,8.0,2024-02-29,2024-03-08,85,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 85)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: collected_amount (IQR=748500.00),1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'collected_amount (IQR=748500.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 3, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (2,388,000) exceeds local fence (2,320,750)'}, {'case': 'Collection Outlier Flag', 'reason': 'Collection (2,388,000) exceeds local fence (2,166,375)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9543164136939178,25,2.8016,20,0.0,0.0,40,0,0,85,CRITICAL,True,"[RV-08] transaction_id sequential gap > 1000; [IQR Outlier] collected_amount (IQR=748500.00); [Demand Outlier Flag] Demand (2,388,000) exceeds local fence (2,320,750); [Collection Outlier Flag] Collection (2,388,000) exceeds local fence (2,166,375); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects."
512361,TXN000023,CUST6138,PROJ-1001,A-0210,1027000.0,1027000.0,0.0,0.0,0.0,1,1.0,2025-06-04,2025-06-05,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.914944854239896,0,0.5959,0,0.0,0.0,5,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
512614,TXN000024,CUST2122,PROJ-1003,E-0311,1023000.0,977000.0,0.0,46000.0,0.0,1,1.0,2025-09-26,2025-09-27,95,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 95)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0334, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9864975820179316,50,0.916,20,-0.0334,0.0,5,4,0,95,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00); [ML Outlier] Abnormal combination of financial and temporal behavior
514262,TXN000025,CUST5272,PROJ-1006,B-2212,1050000.0,498000.0,552000.0,0.0,0.0,0,0.0,2024-03-15,2024-03-15,50,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0364, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9548111851461156,25,0.7093,0,-0.0364,0.0,0,0,0,50,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [ML Outlier] Abnormal combination of financial and temporal behavior
511835,TXN000026,CUST2200,PROJ-1002,E-0709,939000.0,396000.0,543000.0,0.0,0.0,6,6.0,2024-06-10,2024-06-16,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0327, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9209916268688548,50,0.6959,0,-0.0327,0.0,30,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
513781,TXN000027,CUST9666,PROJ-1005,A-2209,1777000.0,1777000.0,0.0,0.0,0.0,21,21.0,2024-04-28,2024-05-19,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily collection volume (7 payments) exceeds upper global threshold (6.0).'}, {'case': 'Rapid Unit Reassignment Flag', 'reason': 'Physical property unit reassigned across 3 unique customers in a 15-day window.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0497, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.514316698544785,75,1.7288,0,-0.0497,0.0,100,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [Bulk System Glitch Flag] System daily collection volume (7 payments) exceeds upper global threshold (6.0).; [Rapid Unit Reassignment Flag] Physical property unit reassigned across 3 unique customers in a 15-day window.; [ML Outlier] Abnormal combination of financial and temporal behavior
513894,TXN000028,CUST5462,PROJ-1003,C-2004,1013000.0,1013000.0,0.0,0.0,0.0,22,22.0,2024-09-14,2024-10-06,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0227, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.4844890245598152,75,0.6828,0,-0.0227,0.0,100,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
514190,TXN000029,CUST2512,PROJ-1001,D-2705,302000.0,0.0,302000.0,0.0,0.0,14,,2024-06-14,,60,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (10 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0268, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9563587333528956,25,1.4508,0,-0.0268,0.0,70,0,0,60,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [Bulk System Glitch Flag] System daily demand volume (10 invoices) exceeds upper global threshold (6.0).; [ML Outlier] Abnormal combination of financial and temporal behavior
513136,TXN000030,CUST1158,PROJ-1007,A-0312,1172000.0,1147000.0,0.0,25000.0,0.0,4,4.0,2024-02-12,2024-02-16,85,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 85)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 3, 'groupwise_anomalies': [{'case': 'Demand Outlier Flag', 'reason': 'Demand (1,172,000) exceeds local fence (115,000)'}, {'case': 'Collection Outlier Flag', 'reason': 'Collection (1,147,000) exceeds local fence (115,000)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9788936275267834,25,0.6227,20,0.0,0.0,20,2,0,85,CRITICAL,True,"[RV-08] transaction_id sequential gap > 1000; [IQR Outlier] discount_amount (IQR=1.00); [Demand Outlier Flag] Demand (1,172,000) exceeds local fence (115,000); [Collection Outlier Flag] Collection (1,147,000) exceeds local fence (115,000); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects."
512621,TXN000031,CUST6862,PROJ-1001,B-2204,485000.0,485000.0,0.0,0.0,0.0,13,13.0,2025-09-27,2025-10-10,50,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.595349720182491,50,1.0967,0,0.0,0.0,65,0,0,50,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday
514128,TXN000032,CUST3662,PROJ-1004,B-2907,394000.0,0.0,394000.0,0.0,0.0,7,,2025-11-16,,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Phantom Billing Flag', 'reason': 'Owed/Demand ratio (1.00) exceeds local fence (0.94) - Potential Phantom Billing'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 4 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0733, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9449318855280894,50,1.3912,0,-0.0733,0.0,35,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [Phantom Billing Flag] Owed/Demand ratio (1.00) exceeds local fence (0.94) - Potential Phantom Billing; [High Credit / Speculation Exposure] Customer is linked to 4 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
