transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN000474,CUST8924,PROJ-1002,E-3012,1248000,1248000,0,0,0,5,2025-09-30,2025-10-05
TXN001739,CUST3513,PROJ-1008,D-1910,2285000,2285000,0,0,0,7,2024-06-13,2024-06-20
TXN002067,CUST9690,PROJ-1006,E-2503,1346000,1346000,0,0,0,17,2024-07-14,2024-07-31
TXN001706,CUST2469,PROJ-1003,D-1505,544000,544000,0,0,0,0,2024-11-22,2024-11-22
TXN002314,CUST4394,PROJ-1007,D-0908,431000,0,431000,0,0,18,2025-01-31,
TXN000440,CUST1612,PROJ-1005,E-1302,475000,475000,0,0,0,19,2024-05-03,2024-05-22
TXN000140,CUST7553,PROJ-1007,D-2907,996000,0,996000,0,0,8,2025-06-15,
TXN001298,CUST4963,PROJ-1003,E-2706,1586000,996000,590000,0,0,10,2024-06-14,2024-06-24
TXN002048,CUST3571,PROJ-1002,E-1912,2365000,2261000,0,104000,0,25,2025-07-29,2025-08-23
TXN000699,CUST7897,PROJ-1006,D-2410,695000,695000,0,0,0,8,2024-11-15,2024-11-23
TXN002250,CUST9518,PROJ-1007,A-1210,1618000,1618000,0,0,0,17,2025-04-13,2025-04-30
TXN000019,CUST1993,PROJ-1002,D-2406,430000,430000,0,0,0,4,2024-07-06,2024-07-10
TXN002594,CUST1194,PROJ-1008,B-2309,656000,471000,185000,0,207000,1,2024-04-16,2024-04-17
TXN000647,CUST2412,PROJ-1005,D-0503,764000,764000,0,0,0,4,2025-05-20,2025-05-24
TXN000900,CUST5596,PROJ-1008,C-2512,737000,708000,0,29000,0,11,2024-09-05,2024-09-16
TXN001997,CUST5438,PROJ-1001,D-1401,1286000,1286000,0,0,0,4,2024-08-18,2024-08-22
TXN002363,CUST3403,PROJ-1007,A-0712,726000,726000,0,0,0,3,2025-09-01,2025-09-04
TXN001451,CUST2501,PROJ-1008,C-3003,1170000,1170000,0,0,0,2,2025-11-03,2025-11-05
TXN001652,CUST2041,PROJ-1007,D-0705,683000,671000,0,12000,15000,24,2024-12-06,2024-12-30
TXN001180,CUST3783,PROJ-1001,C-1201,709000,709000,0,0,4000,14,2025-01-31,2025-02-14
TXN000832,CUST1347,PROJ-1002,A-0409,908000,908000,0,0,0,0,2024-08-17,2024-08-17
TXN000828,CUST5621,PROJ-1003,A-1003,1013000,1013000,0,0,0,3,2025-03-12,2025-03-15
TXN001636,CUST1770,PROJ-1006,D-0907,603000,603000,0,0,0,3,2025-09-01,2025-09-04
TXN000835,CUST3971,PROJ-1006,D-0511,1455000,1455000,0,0,0,11,2025-05-26,2025-06-06
TXN001555,CUST9739,PROJ-1005,E-2107,303000,303000,0,0,0,9,2025-04-30,2025-05-09
TXN001460,CUST4641,PROJ-1004,C-1710,907000,907000,0,0,0,12,2025-07-27,2025-08-08
TXN000395,CUST5091,PROJ-1004,E-1203,363000,206000,157000,0,0,27,2025-07-08,2025-08-04
TXN002188,CUST3336,PROJ-1008,B-0105,1562000,390000,1172000,0,0,10,2025-01-29,2025-02-08
TXN001323,CUST3578,PROJ-1005,E-0408,1469000,880000,589000,0,0,6,2025-12-12,2025-12-18
TXN000001,CUST1409,PROJ-1002,C-0804,707000,707000,0,0,0,0,2025-03-08,2025-03-08
TXN000911,CUST6769,PROJ-1001,D-1901,760000,760000,0,0,0,30,2025-11-27,2025-12-27
TXN000804,CUST7587,PROJ-1003,C-0102,1016000,454000,562000,0,0,0,2025-05-14,2025-05-14
TXN000272,CUST3752,PROJ-1001,E-1412,1020000,984000,0,36000,0,3,2024-07-10,2024-07-13
TXN001009,CUST5441,PROJ-1005,E-1110,1391000,1391000,0,0,0,15,2024-07-28,2024-08-12
TXN001232,CUST3255,PROJ-1003,E-1106,1293000,1293000,0,0,0,7,2024-10-23,2024-10-30
TXN000309,CUST3292,PROJ-1006,A-2108,1072000,589000,483000,0,0,15,2025-08-08,2025-08-23
TXN000033,CUST3608,PROJ-1005,A-1301,733000,733000,0,0,0,3,2024-08-21,2024-08-24
TXN001708,CUST3612,PROJ-1006,B-0703,1322000,1322000,0,0,0,4,2024-05-17,2024-05-21
TXN002206,CUST6650,PROJ-1005,D-2410,1400000,525000,875000,0,0,0,2025-11-02,2025-11-02
TXN000312,CUST8598,PROJ-1005,A-1601,2217000,1109000,1108000,0,0,5,2025-11-28,2025-12-03
TXN000784,CUST2040,PROJ-1006,E-0607,506000,250000,256000,0,0,16,2025-06-15,2025-07-01
TXN000317,CUST3112,PROJ-1005,A-1309,1642000,1573000,0,69000,0,9,2025-06-16,2025-06-25
TXN000756,CUST9495,PROJ-1002,B-2907,1048000,0,1048000,0,0,12,2025-11-05,
TXN001049,CUST8125,PROJ-1008,A-1505,364000,364000,0,0,0,11,2025-09-05,2025-09-16
TXN001848,CUST5699,PROJ-1001,D-0401,544000,544000,0,0,0,0,2025-02-22,2025-02-22
TXN000816,CUST1223,PROJ-1002,E-2503,1178000,609000,569000,0,0,3,2025-01-15,2025-01-18
TXN000398,CUST6171,PROJ-1008,A-0111,998000,998000,0,0,0,2,2024-09-22,2024-09-24
TXN001198,CUST1852,PROJ-1003,B-2305,1271000,1271000,0,0,0,6,2025-11-03,2025-11-09
TXN000812,CUST4758,PROJ-1003,A-0507,444000,444000,0,0,0,2,2025-09-23,2025-09-25
TXN001830,CUST3079,PROJ-1007,B-1507,305000,305000,0,0,0,7,2024-01-25,2024-02-01
TXN001192,CUST8783,PROJ-1008,C-2303,1118000,1084000,0,34000,0,1,2025-03-01,2025-03-02
TXN000855,CUST8451,PROJ-1002,C-0605,671000,671000,0,0,0,12,2024-07-02,2024-07-14
TXN001337,CUST3903,PROJ-1006,E-2104,525000,507000,0,18000,0,25,2024-05-12,2024-06-06
TXN000757,CUST7743,PROJ-1005,A-0411,1722000,1722000,0,0,0,12,2025-02-11,2025-02-23
TXN001457,CUST4213,PROJ-1007,B-1210,995000,995000,0,0,0,13,2025-06-29,2025-07-12
TXN000412,CUST1172,PROJ-1005,A-1703,1101000,0,1101000,0,31000,9,2025-05-03,
TXN002547,CUST6885,PROJ-1004,A-1710,-186000,153000,503000,8000,0,1,2024-06-18,2024-06-19
TXN000484,CUST1067,PROJ-1002,C-3001,1183000,1183000,0,0,0,13,2025-11-05,2025-11-18
TXN000550,CUST8703,PROJ-1002,E-2209,1274000,0,1274000,0,0,6,2024-03-08,
TXN002530,CUST9207,PROJ-1007,C-2211,1125000,628000,0,497000,0,3,2025-12-03,2025-12-06
TXN001306,CUST6430,PROJ-1006,B-1009,612000,221000,391000,0,0,7,2024-01-26,2024-02-02
TXN000045,CUST4788,PROJ-1003,D-2303,667000,667000,0,0,0,2,2024-03-04,2024-03-06
TXN001736,CUST7542,PROJ-1005,C-2512,528000,141000,387000,0,0,12,2024-05-24,2024-06-05
TXN000049,CUST3977,PROJ-1008,A-0907,1022000,375000,647000,0,0,3,2025-03-07,2025-03-10
TXN002214,CUST4525,PROJ-1002,C-0211,341000,334000,0,7000,0,12,2025-06-27,2025-07-09
TXN001608,CUST3331,PROJ-1001,C-2605,1215000,1215000,0,0,0,0,2025-10-11,2025-10-11
TXN000663,CUST8443,PROJ-1006,A-0512,1369000,1369000,0,0,0,6,2024-05-13,2024-05-19
TXN000392,CUST8896,PROJ-1001,A-0902,1164000,792000,372000,0,0,27,2025-02-26,2025-03-25
TXN002423,CUST9518,PROJ-1001,C-1411,343000,0,343000,0,0,0,2024-10-08,
TXN000727,CUST5512,PROJ-1008,B-0103,567000,567000,0,0,0,23,2024-12-02,2024-12-25
TXN000369,CUST4796,PROJ-1008,A-0906,645000,279000,366000,0,0,20,2025-04-10,2025-04-30
TXN000331,CUST3435,PROJ-1007,E-2910,306000,218000,88000,0,0,1,2024-06-18,2024-06-19
TXN000337,CUST2752,PROJ-1007,C-2004,727000,727000,0,0,0,12,2024-07-14,2024-07-26
TXN002491,CUST9673,PROJ-1003,A-1104,930000,930000,0,0,-634000,15,2024-12-07,2024-12-22
TXN001159,CUST9669,PROJ-1001,A-0106,821000,606000,177000,38000,0,10,2024-07-12,2024-07-22
TXN002026,CUST7118,PROJ-1001,B-0605,879000,879000,0,0,0,3,2025-08-03,2025-08-06
TXN000670,CUST6328,PROJ-1003,A-2610,1859000,1859000,0,0,0,27,2024-02-16,2024-03-14
TXN000892,CUST8130,PROJ-1007,C-2706,807000,785000,0,22000,0,1,2024-05-02,2024-05-03
TXN002542,CUST7081,PROJ-1002,C-1808,613000,174000,439000,0,0,-10,2025-01-18,2025-01-08
TXN000150,CUST8372,PROJ-1002,D-2209,935000,289000,646000,0,0,6,2024-05-12,2024-05-18
TXN000420,CUST9538,PROJ-1002,B-1607,1782000,1782000,0,0,0,7,2025-07-16,2025-07-23
TXN001312,CUST2871,PROJ-1008,A-2208,1447000,1447000,0,0,0,8,2024-09-21,2024-09-29
TXN000500,CUST3200,PROJ-1003,A-0311,375000,375000,0,0,0,1,2024-05-19,2024-05-20
TXN000979,CUST8430,PROJ-1006,D-1108,1133000,384000,749000,0,0,4,2025-05-20,2025-05-24
TXN000927,CUST8888,PROJ-1005,C-2801,568000,568000,0,0,0,8,2024-05-27,2024-06-04
TXN001204,CUST4268,PROJ-1003,A-0602,302000,302000,0,0,0,5,2024-03-22,2024-03-27
TXN002346,CUST9476,PROJ-1005,E-2004,870000,0,870000,0,0,12,2025-06-23,
TXN001798,CUST4964,PROJ-1006,E-0212,475000,0,475000,0,0,2,2025-03-16,
TXN001917,CUST8312,PROJ-1007,A-2304,553000,553000,0,0,0,18,2025-03-09,2025-03-27
TXN001563,CUST3780,PROJ-1007,A-2908,1549000,1503000,0,46000,0,27,2025-01-31,2025-02-27
TXN000251,CUST8717,PROJ-1003,A-0110,307000,307000,0,0,0,7,2025-02-11,2025-02-18
TXN000444,CUST9589,PROJ-1004,B-0802,1615000,1615000,0,0,0,11,2024-04-25,2024-05-06
TXN001148,CUST9496,PROJ-1003,E-1311,1812000,0,1812000,0,0,13,2024-09-26,
TXN001682,CUST2200,PROJ-1005,B-1904,1150000,510000,640000,0,0,27,2025-08-02,2025-08-29
TXN000534,CUST4409,PROJ-1008,C-0204,378000,378000,0,0,0,2,2024-06-29,2024-07-01
TXN002496,CUST2287,PROJ-1006,A-0609,827000,0,827000,0,372000,5,2024-05-30,
TXN001611,CUST8211,PROJ-1005,E-1101,796000,762000,0,34000,0,17,2024-07-14,2024-07-31
TXN001239,CUST5675,PROJ-1008,B-0310,300000,230000,70000,0,0,4,2024-01-01,2024-01-05
TXN002583,CUST7728,PROJ-1001,B-2502,1834000,2642000,-808000,0,0,10,2025-10-15,2025-10-25
TXN000259,CUST5067,PROJ-1006,D-3012,1084000,1084000,0,0,0,22,2025-11-20,2025-12-12
TXN000299,CUST1331,PROJ-1006,C-2705,1094000,857000,237000,0,0,1,2024-08-21,2024-08-22
TXN001295,CUST5722,PROJ-1003,E-1607,848000,807000,0,41000,0,3,2024-04-13,2024-04-16
TXN000042,CUST1822,PROJ-1008,E-0802,640000,0,640000,0,0,10,2025-09-01,
TXN000568,CUST5225,PROJ-1007,D-2302,1337000,1337000,0,0,15000,4,2024-05-29,2024-06-02
TXN000196,CUST7498,PROJ-1004,B-1806,1199000,1199000,0,0,0,7,2025-01-03,2025-01-10
TXN000131,CUST6221,PROJ-1001,A-2712,1630000,1619000,0,11000,0,14,2024-05-22,2024-06-05
TXN000989,CUST5310,PROJ-1007,E-1311,1492000,460000,1032000,0,0,17,2024-11-03,2024-11-20
TXN000206,CUST2562,PROJ-1006,E-3001,822000,822000,0,0,0,0,2024-10-04,2024-10-04
TXN001989,CUST9496,PROJ-1001,B-0806,632000,632000,0,0,0,25,2025-09-15,2025-10-10
TXN000749,CUST2310,PROJ-1008,C-1307,1094000,718000,376000,0,0,0,2025-05-08,2025-05-08
TXN000372,CUST9222,PROJ-1001,B-1503,681000,681000,0,0,0,5,2024-06-10,2024-06-15
TXN001985,CUST2386,PROJ-1004,B-0507,315000,186000,126000,3000,0,24,2025-04-22,2025-05-16
TXN000860,CUST6385,PROJ-1007,A-1106,2020000,2020000,0,0,0,0,2025-04-10,2025-04-10
TXN000811,CUST5317,PROJ-1002,B-2207,1097000,550000,547000,0,0,2,2024-07-04,2024-07-06
TXN001529,CUST5430,PROJ-1008,B-2011,1087000,473000,614000,0,0,24,2025-11-17,2025-12-11
TXN001245,CUST4847,PROJ-1004,D-2601,595000,0,595000,0,0,7,2025-05-15,
TXN001221,CUST8580,PROJ-1008,E-2912,870000,318000,552000,0,0,5,2024-05-26,2024-05-31
TXN001828,CUST6883,PROJ-1006,E-1806,500000,495000,0,5000,0,8,2025-07-03,2025-07-11
TXN000997,CUST7773,PROJ-1006,B-1812,614000,610000,0,4000,0,14,2025-02-11,2025-02-25
TXN002569,CUST4822,PROJ-1004,E-1011,1854000,2678000,-824000,0,0,3,2024-06-14,2024-06-17
TXN000482,CUST7131,PROJ-1002,A-2504,533000,0,533000,0,0,6,2024-06-06,
TXN001811,CUST2544,PROJ-1005,B-2301,1026000,0,1026000,0,0,16,2024-07-16,
TXN002283,CUST5987,PROJ-1008,C-2706,1593000,1202000,391000,0,0,1,2025-03-03,2025-03-04
TXN001857,CUST1598,PROJ-1001,D-3002,1636000,1636000,0,0,0,1,2024-05-29,2024-05-30
TXN002422,CUST3368,PROJ-1005,B-1705,1451000,1451000,0,0,0,5,2025-01-25,2025-01-30
TXN002090,CUST4803,PROJ-1003,C-2611,1175000,1175000,0,0,0,8,2025-04-29,2025-05-07
TXN001016,CUST3700,PROJ-1003,D-2801,882000,882000,0,0,0,6,2025-03-26,2025-04-01
TXN001863,CUST5254,PROJ-1007,A-1202,323000,125000,198000,0,0,13,2025-11-03,2025-11-16
TXN000388,CUST2422,PROJ-1003,C-2507,1502000,1502000,0,0,0,0,2025-12-21,2025-12-21
TXN000374,CUST4992,PROJ-1001,A-0510,1338000,1300000,0,38000,0,3,2024-06-19,2024-06-22
TXN000067,CUST5632,PROJ-1005,D-0311,877000,667000,210000,0,0,1,2025-03-11,2025-03-12
TXN001003,CUST2785,PROJ-1008,C-1103,350000,0,350000,0,0,7,2025-08-30,
TXN000553,CUST9513,PROJ-1004,C-1410,1488000,1488000,0,0,0,7,2025-12-14,2025-12-21
TXN001576,CUST2993,PROJ-1007,A-1802,999000,999000,0,0,0,22,2024-08-28,2024-09-19
TXN000043,CUST9270,PROJ-1008,D-2709,667000,667000,0,0,0,17,2024-09-10,2024-09-27
TXN001663,CUST3919,PROJ-1008,B-0305,935000,935000,0,0,0,0,2025-03-11,2025-03-11
TXN001970,CUST2455,PROJ-1005,A-1409,522000,381000,141000,0,0,18,2025-01-29,2025-02-16
TXN002316,CUST2290,PROJ-1004,C-1903,719000,0,719000,0,0,10,2025-01-27,
TXN000674,CUST6569,PROJ-1001,D-0607,577000,577000,0,0,0,7,2024-04-11,2024-04-18
TXN001672,CUST8251,PROJ-1006,C-0503,827000,827000,0,0,0,24,2024-06-14,2024-07-08
TXN000942,CUST4115,PROJ-1008,B-1908,1738000,1184000,554000,0,0,6,2025-03-25,2025-03-31
TXN002574,CUST5480,PROJ-1004,E-0702,1139000,1139000,296000,0,0,5,2025-01-09,2025-01-14
TXN001513,CUST9129,PROJ-1005,A-0702,1011000,674000,337000,0,0,5,2025-09-13,2025-09-18
TXN001578,CUST6158,PROJ-1004,C-1410,1672000,1672000,0,0,0,6,2024-01-18,2024-01-24
TXN000643,CUST7810,PROJ-1007,D-2410,2162000,2162000,0,0,0,9,2025-06-09,2025-06-18
TXN000720,CUST3102,PROJ-1003,C-2401,1350000,1350000,0,0,0,11,2025-03-11,2025-03-22
TXN000107,CUST2503,PROJ-1001,E-0707,976000,650000,326000,0,0,9,2025-08-04,2025-08-13
TXN002176,CUST9708,PROJ-1001,C-2203,748000,748000,0,0,0,14,2024-01-05,2024-01-19
TXN000064,CUST1878,PROJ-1002,B-0510,889000,501000,388000,0,0,3,2025-09-25,2025-09-28
TXN002308,CUST4048,PROJ-1002,D-1408,424000,260000,164000,0,0,7,2025-11-22,2025-11-29
TXN002010,CUST4948,PROJ-1007,B-2202,511000,144000,342000,25000,0,4,2024-01-19,2024-01-23
TXN000795,CUST8812,PROJ-1007,E-0505,569000,569000,0,0,0,13,2025-08-04,2025-08-17
TXN000528,CUST2870,PROJ-1002,D-2010,666000,526000,140000,0,0,5,2025-11-25,2025-11-30
TXN000454,CUST7837,PROJ-1004,B-1903,828000,828000,0,0,0,10,2024-07-30,2024-08-09
TXN000184,CUST1742,PROJ-1002,D-1212,584000,584000,0,0,0,0,2025-04-28,2025-04-28
TXN002600,CUST3111,PROJ-1005,B-1403,650000,484000,0,166000,0,4,2024-09-03,2024-09-07
TXN001924,CUST8068,PROJ-1001,D-2107,1416000,784000,632000,0,0,6,2025-07-25,2025-07-31
TXN001374,CUST3939,PROJ-1001,B-2704,739000,739000,0,0,0,1,2025-09-25,2025-09-26
TXN001038,CUST3286,PROJ-1004,B-2206,347000,165000,182000,0,0,6,2024-06-18,2024-06-24
TXN001669,CUST1746,PROJ-1008,E-0607,2044000,2044000,0,0,0,16,2024-06-11,2024-06-27
TXN002230,CUST3101,PROJ-1006,D-2109,708000,685000,0,23000,20000,15,2024-02-19,2024-03-05
TXN000248,CUST6152,PROJ-1007,B-0805,430000,430000,0,0,0,0,2025-12-08,2025-12-08
TXN001696,CUST3393,PROJ-1003,B-0210,1325000,1325000,0,0,0,29,2024-08-11,2024-09-09
TXN000328,CUST2699,PROJ-1003,D-3010,1341000,1341000,0,0,0,9,2025-01-02,2025-01-11
TXN000104,CUST3002,PROJ-1006,D-1211,1256000,1233000,0,23000,0,3,2025-06-03,2025-06-06
TXN002234,CUST1263,PROJ-1005,A-2012,960000,920000,0,40000,0,5,2025-11-21,2025-11-26
TXN002510,CUST5427,PROJ-1004,E-2101,931000,931000,0,0,416000,10,2024-02-21,2024-03-02
TXN001456,CUST5580,PROJ-1003,E-0612,1694000,0,1694000,0,0,14,2025-02-06,
TXN002461,CUST2823,PROJ-1002,B-1503,1434000,1434000,0,0,7000,24,2025-02-08,2025-03-04
TXN001581,CUST5623,PROJ-1004,A-2608,1679000,1624000,0,55000,0,6,2025-09-25,2025-10-01
TXN002474,CUST9408,PROJ-1006,E-2308,2213000,1030000,655000,528000,0,24,2025-05-19,2025-06-12
TXN001206,CUST2303,PROJ-1001,B-0705,1168000,1168000,0,0,0,2,2024-03-18,2024-03-20
TXN000494,CUST8972,PROJ-1002,A-1910,841000,841000,0,0,0,1,2025-02-19,2025-02-20
TXN001040,CUST1081,PROJ-1006,D-0606,547000,547000,0,0,0,11,2025-04-28,2025-05-09
TXN001928,CUST6224,PROJ-1004,C-0310,677000,139000,538000,0,0,7,2024-04-18,2024-04-25
TXN001188,CUST4558,PROJ-1004,C-1803,1043000,1043000,0,0,0,5,2024-07-30,2024-08-04
TXN002035,CUST3987,PROJ-1004,A-1902,1522000,1522000,0,0,0,14,2024-08-21,2024-09-04
TXN001591,CUST3069,PROJ-1003,C-1601,1038000,344000,694000,0,0,22,2025-12-22,2026-01-13
TXN001200,CUST5428,PROJ-1001,D-1106,1890000,0,1890000,0,0,17,2024-09-24,
TXN000148,CUST2988,PROJ-1004,B-2603,1118000,576000,509000,33000,0,20,2025-09-18,2025-10-08
TXN001774,CUST6951,PROJ-1001,C-2002,1270000,1270000,0,0,0,10,2025-01-09,2025-01-19
TXN002396,CUST3622,PROJ-1003,C-0512,512000,512000,0,0,0,2,2024-05-08,2024-05-10
TXN000773,CUST6092,PROJ-1001,A-1909,1007000,1007000,0,0,0,25,2025-11-26,2025-12-21
TXN000734,CUST3794,PROJ-1003,A-2002,908000,180000,693000,35000,0,2,2024-10-06,2024-10-08
TXN000287,CUST9962,PROJ-1002,A-1110,2012000,1136000,876000,0,0,2,2025-03-20,2025-03-22
TXN002432,CUST6026,PROJ-1002,E-2503,1016000,1016000,0,0,0,2,2025-07-08,2025-07-10
TXN002002,CUST8746,PROJ-1008,A-0205,429000,168000,261000,0,0,1,2024-11-15,2024-11-16
TXN000399,CUST4885,PROJ-1005,C-1610,1184000,1184000,0,0,0,5,2025-01-16,2025-01-21
TXN000507,CUST9283,PROJ-1003,A-2805,939000,939000,0,0,0,9,2024-04-24,2024-05-03
TXN000629,CUST6397,PROJ-1001,A-2110,841000,0,841000,0,0,4,2025-08-05,
TXN001216,CUST4852,PROJ-1003,E-1604,1014000,607000,388000,19000,0,9,2025-03-15,2025-03-24
TXN001079,CUST4683,PROJ-1006,C-0704,892000,892000,0,0,0,5,2024-07-20,2024-07-25
TXN002409,CUST5028,PROJ-1006,E-0612,1608000,572000,1036000,0,0,13,2025-07-30,2025-08-12
TXN000378,CUST1639,PROJ-1008,E-1702,553000,553000,0,0,0,22,2024-01-02,2024-01-24
TXN001315,CUST5075,PROJ-1004,D-2903,584000,584000,0,0,0,4,2025-08-03,2025-08-07
TXN000208,CUST2260,PROJ-1007,C-0610,1194000,476000,718000,0,0,14,2024-05-23,2024-06-06
TXN000973,CUST9284,PROJ-1006,A-3006,1135000,1135000,0,0,0,24,2024-05-08,2024-06-01
TXN001299,CUST2098,PROJ-1001,D-0501,1283000,680000,603000,0,0,21,2025-02-17,2025-03-10
TXN001094,CUST5488,PROJ-1008,A-0304,941000,941000,0,0,0,14,2024-02-17,2024-03-02
TXN001131,CUST1176,PROJ-1006,A-1705,1215000,1215000,0,0,0,4,2025-03-24,2025-03-28
TXN000899,CUST8548,PROJ-1003,A-0506,1033000,1033000,0,0,0,8,2024-09-03,2024-09-11
TXN000690,CUST4143,PROJ-1005,A-2311,2289000,2289000,0,0,0,10,2025-03-13,2025-03-23
TXN002576,CUST7441,PROJ-1005,C-1304,2122000,2785000,-663000,0,0,11,2024-10-30,2024-11-10
TXN002397,CUST9179,PROJ-1002,C-3011,679000,679000,0,0,0,27,2025-01-25,2025-02-21
TXN000065,CUST8381,PROJ-1007,D-1010,820000,0,820000,0,0,6,2024-04-11,
TXN001621,CUST4585,PROJ-1003,B-1006,337000,238000,85000,14000,0,0,2025-11-24,2025-11-24
TXN000285,CUST3725,PROJ-1007,D-1607,1373000,751000,622000,0,0,3,2025-12-04,2025-12-07
TXN001699,CUST3058,PROJ-1003,A-0801,458000,458000,0,0,0,2,2024-03-06,2024-03-08
TXN002487,CUST5709,PROJ-1003,B-0604,854000,135000,709000,10000,0,187,2024-09-15,2025-03-21
TXN001472,CUST3148,PROJ-1004,A-2606,873000,873000,0,0,0,2,2025-06-18,2025-06-20
TXN000771,CUST6623,PROJ-1002,D-3012,1186000,812000,374000,0,0,3,2024-08-16,2024-08-19
TXN002076,CUST1911,PROJ-1008,E-0908,1109000,518000,591000,0,0,4,2025-05-23,2025-05-27
TXN000807,CUST7464,PROJ-1003,D-2406,384000,0,384000,0,0,3,2024-09-29,
TXN002330,CUST5162,PROJ-1002,D-2807,711000,315000,396000,0,0,1,2024-02-08,2024-02-09
TXN001979,CUST1629,PROJ-1007,D-1308,2311000,2311000,0,0,0,5,2024-05-12,2024-05-17
TXN002517,CUST7597,PROJ-1004,C-0101,750000,0,750000,0,218000,13,2024-02-26,
TXN001253,CUST3365,PROJ-1008,A-2305,1026000,791000,235000,0,0,0,2024-07-14,2024-07-14
TXN000368,CUST8310,PROJ-1003,B-0610,2383000,1819000,564000,0,0,3,2024-02-11,2024-02-14
TXN001152,CUST1942,PROJ-1008,C-1612,667000,361000,306000,0,0,12,2024-01-29,2024-02-10
TXN001841,CUST5245,PROJ-1006,C-1703,1648000,981000,657000,10000,0,5,2024-03-11,2024-03-16
TXN001176,CUST8142,PROJ-1004,E-1208,1063000,0,1063000,0,0,6,2024-07-12,
TXN001650,CUST9181,PROJ-1005,C-2608,1115000,0,1115000,0,0,10,2025-10-12,
TXN002209,CUST1192,PROJ-1008,D-0707,747000,340000,407000,0,0,1,2024-01-05,2024-01-06
TXN000143,CUST6952,PROJ-1007,E-2612,633000,613000,0,20000,0,3,2024-03-09,2024-03-12
TXN000850,CUST6843,PROJ-1001,C-1309,930000,0,930000,0,0,3,2025-12-20,
TXN000084,CUST5161,PROJ-1008,D-0911,544000,544000,0,0,0,26,2025-03-28,2025-04-23
TXN001900,CUST8611,PROJ-1008,A-3004,510000,374000,136000,0,0,0,2025-12-02,2025-12-02
TXN002550,CUST4563,PROJ-1003,E-0508,2160000,476000,1684000,0,0,139,2025-07-24,2025-12-10
TXN000283,CUST4619,PROJ-1006,E-0408,947000,0,947000,0,0,20,2024-06-20,
TXN001779,CUST4013,PROJ-1007,C-2202,990000,313000,641000,36000,0,13,2024-12-01,2024-12-14
TXN001013,CUST5498,PROJ-1004,C-2707,1641000,0,1641000,0,0,17,2025-07-28,
TXN001634,CUST3073,PROJ-1001,A-0501,653000,653000,0,0,0,1,2024-05-14,2024-05-15
TXN001274,CUST7325,PROJ-1008,E-2309,2257000,2257000,0,0,0,12,2024-04-03,2024-04-15
TXN001020,CUST7266,PROJ-1004,C-0612,403000,403000,0,0,0,4,2024-11-13,2024-11-17
TXN002445,CUST5643,PROJ-1008,C-2307,364000,95000,269000,0,0,6,2024-03-20,2024-03-26
TXN001538,CUST7674,PROJ-1004,A-0804,1255000,1255000,0,0,12000,4,2024-09-17,2024-09-21
TXN002334,CUST2763,PROJ-1003,D-1611,945000,945000,0,0,0,7,2025-02-14,2025-02-21
TXN002018,CUST7078,PROJ-1008,E-1512,1769000,552000,1217000,0,0,0,2025-02-05,2025-02-05
TXN000300,CUST6257,PROJ-1008,C-2407,2354000,2295000,0,59000,0,14,2025-05-11,2025-05-25
TXN001292,CUST4590,PROJ-1003,E-2109,2113000,0,2113000,0,0,1,2025-01-08,
TXN000632,CUST6080,PROJ-1007,E-0506,493000,240000,253000,0,0,9,2025-07-30,2025-08-08
TXN001912,CUST4410,PROJ-1005,E-0704,770000,0,770000,0,0,13,2025-08-29,
TXN000739,CUST4807,PROJ-1002,B-0406,982000,948000,0,34000,10000,15,2025-11-04,2025-11-19
TXN000862,CUST4496,PROJ-1008,A-0701,783000,783000,0,0,0,5,2024-10-07,2024-10-12
TXN001455,CUST1489,PROJ-1005,C-2507,1263000,1263000,0,0,0,11,2024-02-01,2024-02-12
TXN002168,CUST3871,PROJ-1001,A-2109,2280000,1137000,1143000,0,0,10,2025-07-26,2025-08-05
TXN001818,CUST8780,PROJ-1001,A-0509,970000,0,970000,0,0,1,2024-06-04,
TXN001906,CUST7473,PROJ-1008,C-2703,674000,0,674000,0,0,15,2025-08-25,
TXN001780,CUST9386,PROJ-1008,A-0409,1225000,1225000,0,0,0,19,2024-10-12,2024-10-31
TXN000637,CUST7438,PROJ-1003,A-0307,1129000,648000,481000,0,0,4,2024-09-28,2024-10-02
TXN002114,CUST2405,PROJ-1004,C-0710,470000,466000,0,4000,0,2,2025-02-26,2025-02-28
TXN001224,CUST9577,PROJ-1004,E-1004,944000,944000,0,0,0,2,2024-07-28,2024-07-30
TXN002055,CUST7566,PROJ-1007,B-0102,838000,838000,0,0,0,5,2025-06-02,2025-06-07
TXN001945,CUST6127,PROJ-1006,D-2405,696000,696000,0,0,0,9,2025-08-27,2025-09-05
TXN001102,CUST2197,PROJ-1004,D-2705,973000,973000,0,0,0,1,2024-12-04,2024-12-05
TXN000915,CUST6888,PROJ-1007,B-2402,996000,605000,391000,0,0,29,2025-04-05,2025-05-04
TXN001300,CUST9514,PROJ-1008,C-2610,1850000,1850000,0,0,0,18,2025-05-30,2025-06-17
TXN000591,CUST9301,PROJ-1003,A-1305,1120000,1120000,0,0,0,4,2024-10-18,2024-10-22
TXN001688,CUST9133,PROJ-1007,D-1010,1122000,0,1122000,0,0,6,2025-03-05,
